pnum,qualitative,concave,noChange,accuracy,RT
8,0,1,0,1,0.49319
8,0,0,0,0,0.51984
8,1,0,0,1,0.51983
8,0,0,1,1,0.53317
8,0,0,1,1,0.56004
8,0,0,1,1,0.93291
8,0,0,1,1,0.69336
8,0,0,1,1,0.55982
8,0,0,0,1,0.75985
8,1,0,0,1,0.98626
8,0,0,1,1,0.57315
8,0,0,1,1,0.57314
8,0,0,0,1,0.55982
8,0,0,1,0,0.66643
8,0,1,0,0,0.70658
8,0,0,1,1,0.55954
8,0,0,1,1,0.82634
8,0,0,1,1,0.59979
8,0,1,0,1,0.5998
8,0,0,1,0,0.55965
8,1,1,0,0,0.55982
8,0,0,1,1,0.47998
8,0,1,0,0,0.74638
8,0,0,1,1,0.55981
8,1,0,0,0,0.78638
8,0,0,0,1,0.69308
8,0,0,1,1,0.57334
8,0,0,1,1,0.49319
8,1,0,0,0,0.81302
8,1,1,0,0,0.39991
8,1,0,0,1,0.86649
8,0,0,1,1,0.5334
8,0,1,0,0,0.53344
8,1,0,0,1,0.63943
8,0,0,0,0,0.61313
8,0,0,0,1,0.71982
8,0,0,0,0,0.55982
8,1,0,0,0,1.3194
8,1,1,0,0,0.69335
8,0,0,0,0,0.50651
8,0,0,1,1,0.53316
8,0,1,0,1,0.69308
8,0,0,1,1,0.4932
8,1,1,0,0,0.66643
8,1,0,0,1,0.54622
8,0,0,1,1,0.91975
8,0,0,1,1,0.54675
8,0,0,1,1,0.30663
8,0,0,1,1,0.67948
8,0,1,0,1,0.68
8,1,0,0,1,0.65311
8,1,1,0,1,0.46655
8,0,0,1,1,0.53317
8,0,0,1,0,0.7466
8,0,0,0,1,0.69284
8,1,1,0,0,0.27997
8,0,0,1,1,0.66643
8,0,0,1,1,0.63976
8,0,0,1,1,0.63978
8,0,0,1,1,0.83937
8,0,1,0,1,0.61322
8,1,0,0,0,0.50651
8,0,0,0,0,0.63978
8,0,0,1,1,0.30706
8,0,0,1,1,0.83949
8,0,0,1,1,0.90695
8,0,1,0,0,0.75995
8,1,1,0,0,0.74639
8,0,0,1,1,0.79968
8,0,0,1,0,0.58675
8,0,0,1,1,0.49337
8,0,0,1,1,0.43989
8,0,0,1,1,0.55983
8,0,0,1,1,0.83957
8,1,1,0,0,0.57306
8,1,1,0,0,0.79961
8,0,0,1,1,0.85299
8,0,0,1,1,0.62675
8,0,1,0,0,0.65311
8,1,0,0,0,0.5998
8,0,0,1,1,0.62672
8,1,0,0,0,0.86666
8,0,0,1,1,0.52016
8,0,0,1,1,0.57326
8,0,0,0,1,0.59979
8,0,1,0,1,1.1062
8,0,1,0,1,0.57315
8,0,0,0,0,0.42655
8,1,1,0,0,0.65309
8,0,0,0,0,0.55982
8,0,0,1,1,0.57307
8,1,0,0,0,0.61324
8,1,1,0,0,0.98647
8,0,1,0,1,0.82549
8,0,0,1,0,0.5998
8,0,1,0,1,0.56004
8,0,1,0,1,0.57315
8,0,1,0,0,0.61313
8,0,0,1,0,0.69308
8,0,0,0,1,0.62645
8,1,1,0,1,0.66643
8,0,0,1,1,0.70641
8,0,0,1,0,0.93295
8,0,0,1,1,0.49319
8,1,1,0,0,0.54649
8,0,1,0,1,0.61312
8,1,1,0,1,0.49348
8,0,1,0,0,0.53344
8,1,1,0,1,0.62645
8,0,0,1,1,0.85277
8,1,0,0,1,0.7193
8,0,0,0,0,0.61318
8,0,0,0,0,0.57315
8,0,0,0,1,0.87965
8,1,1,0,0,0.83967
8,1,0,0,0,0.63949
8,1,0,0,0,0.62617
8,0,0,0,1,0.77304
8,0,0,1,1,0.43988
8,1,1,0,0,0.59981
8,1,0,0,0,0.50679
8,0,0,1,1,0.86606
8,0,0,0,1,0.83965
8,0,0,1,1,0.53317
8,0,0,1,0,0.70641
8,1,0,0,1,0.70632
8,0,0,1,1,0.58694
8,0,0,1,0,1.0129
8,0,0,1,1,0.79969
8,1,0,0,0,0.9596
8,1,0,0,0,0.79968
8,0,1,0,1,0.57328
8,0,1,0,0,0.62665
8,0,0,1,1,0.62645
8,0,0,0,0,0.82663
8,0,0,1,1,0.38657
8,0,0,0,1,0.59982
8,0,1,0,1,0.65361
8,0,1,0,0,0.70634
8,0,0,1,1,0.58648
8,0,0,1,1,0.43989
8,0,0,1,1,0.60037
8,1,0,0,0,0.6531
8,0,0,1,1,0.53348
8,0,0,0,0,0.58647
8,1,0,0,0,0.58649
8,1,1,0,0,0.53317
8,0,0,1,1,0.67997
8,1,1,0,1,0.47988
8,0,1,0,0,0.62632
8,1,1,0,1,0.52
8,0,0,1,1,0.68011
8,0,0,1,1,0.853
8,1,1,0,0,0.5333
8,0,0,1,0,0.81314
8,0,1,0,1,0.57315
8,0,0,1,1,0.61285
8,0,0,1,1,0.70645
8,1,0,0,1,0.57315
8,0,0,1,1,0.6531
8,0,0,1,0,0.5465
8,1,0,0,1,0.55992
8,0,0,1,1,0.34661
8,0,0,1,1,0.57315
8,0,0,1,1,0.77304
8,0,0,0,1,0.5468
8,0,0,1,1,0.81279
8,0,0,1,1,0.57349
8,0,0,1,1,0.70641
8,0,0,1,1,0.62645
8,0,0,1,1,0.53316
8,0,0,0,0,0.56005
8,0,0,1,0,0.61329
8,0,0,1,1,0.65344
8,1,1,0,0,0.74638
8,1,1,0,0,0.71973
8,1,1,0,0,0.60002
8,0,0,1,1,0.62646
8,0,1,0,1,0.64025
8,1,0,0,1,0.47986
8,0,0,1,1,0.53317
8,0,0,1,1,0.69307
8,0,1,0,1,0.60002
8,0,0,1,1,0.50687
8,0,1,0,1,0.61312
8,0,0,1,0,0.62645
8,0,0,1,1,0.53315
8,1,1,0,0,0.85305
8,0,0,0,1,0.58677
8,0,1,0,1,0.69308
8,0,0,0,0,1.0129
8,0,0,1,1,0.55982
8,1,0,0,0,0.64002
8,0,0,1,1,0.56016
8,1,1,0,0,0.81334
8,1,0,0,0,0.83966
8,0,0,1,1,0.61311
8,0,1,0,1,1.1729
8,1,1,0,0,1.1465
8,0,0,1,1,0.5202
8,0,0,1,1,0.63978
8,1,1,0,0,0.62645
8,0,0,0,1,0.52017
8,0,1,0,1,0.63978
8,0,0,0,0,0.73305
8,0,0,1,1,0.56001
8,1,1,0,1,0.67976
8,0,0,1,1,0.50679
8,0,0,1,1,0.67976
8,0,0,1,1,1.2398
8,0,0,0,1,0.74639
8,0,0,1,1,0.5328
8,0,0,1,1,0.50629
8,0,0,1,1,0.71928
8,0,1,0,1,1.6126
8,0,0,0,0,0.49319
8,0,0,1,1,0.60012
8,0,0,1,0,0.63978
8,1,1,0,1,0.65343
8,0,0,1,1,1.0262
8,0,0,0,0,0.65311
8,0,0,1,1,0.67976
8,0,0,1,0,1.0129
8,0,0,1,0,0.66645
8,0,0,1,1,0.66643
8,0,0,1,1,0.50652
8,0,0,0,1,0.73307
8,0,0,1,1,0.95937
8,1,0,0,1,0.43999
8,1,0,0,0,0.70674
8,0,0,0,0,0.53335
8,0,0,1,1,0.71972
8,0,0,1,1,0.62645
8,1,0,0,0,0.39991
8,0,0,1,0,0.70641
8,0,0,1,1,0.62645
8,0,0,1,1,0.54649
8,1,0,0,0,0.66644
8,0,0,1,1,0.71974
8,0,0,1,1,0.37326
8,1,0,0,0,0.62646
8,0,0,1,1,0.58648
8,0,0,1,1,0.41329
8,0,0,1,1,0.79959
8,1,1,0,0,0.61313
8,1,1,0,0,0.79974
8,0,0,1,1,0.65327
8,0,1,0,1,0.6661
8,0,0,1,1,0.64006
8,1,1,0,0,0.64041
8,0,0,1,1,0.62675
8,0,0,0,0,0.61313
8,1,0,0,1,0.8666
8,0,0,1,1,0.57315
8,0,0,1,1,0.66643
8,0,0,0,1,0.71973
8,1,1,0,0,0.62646
8,0,0,1,1,0.49319
8,0,0,1,1,0.38658
8,0,0,1,1,0.46673
8,1,0,0,0,0.66678
8,0,0,1,1,0.63977
8,0,0,1,1,0.58647
8,1,1,0,0,0.56013
8,1,0,0,1,0.78643
8,0,0,1,1,0.63991
8,0,0,1,1,0.54648
8,0,0,1,1,0.67974
8,0,0,0,0,0.69274
8,1,1,0,0,0.65311
8,0,0,1,1,0.63978
8,1,0,0,0,0.82635
8,0,0,0,1,0.70641
8,0,0,1,1,0.63978
8,0,1,0,1,0.55982
8,0,0,1,1,0.57314
8,0,0,1,1,0.43989
8,0,0,1,1,0.63978
8,0,0,1,1,0.65309
8,0,0,1,1,0.42657
8,0,0,1,0,0.76001
8,0,0,1,1,0.57317
8,1,1,0,1,0.61313
8,0,0,0,0,0.62645
8,0,0,1,1,0.55994
8,1,0,0,0,0.52002
8,1,1,0,1,0.85269
8,0,0,1,1,0.63978
8,0,0,1,1,0.43087
8,0,0,1,1,0.45322
8,0,0,0,0,0.74612
8,0,0,0,1,0.58679
8,0,0,1,1,0.50641
8,0,0,1,1,0.53352
8,0,0,0,0,0.82634
8,0,0,1,1,0.53317
8,0,0,0,1,0.61313
8,1,1,0,1,0.5069
8,0,0,1,1,0.49319
8,1,0,0,1,0.73291
8,0,0,1,1,0.45321
8,0,0,1,1,0.41323
8,0,1,0,1,0.99943
8,0,1,0,0,0.53343
8,0,0,1,1,0.73306
8,0,0,1,1,0.48041
8,1,1,0,0,0.62676
8,1,1,0,1,0.62645
8,0,0,1,1,0.71974
8,1,1,0,0,0.51984
8,0,0,1,1,0.61313
8,0,0,1,1,0.43989
8,1,1,0,1,0.57315
8,1,0,0,0,0.5998
8,0,1,0,1,0.57314
8,1,1,0,0,0.53334
8,0,0,1,1,0.69308
8,0,0,1,1,0.43989
8,1,0,0,0,0.74633
8,0,0,1,1,0.62704
8,0,0,1,0,0.69309
8,0,1,0,0,0.30684
8,0,0,0,0,0.54675
8,0,0,1,1,0.3999
8,1,0,0,1,0.87942
8,0,0,1,1,0.62619
8,1,1,0,1,0.83966
8,0,1,0,1,0.4399
8,0,0,1,1,0.69309
8,0,0,0,0,0.5998
8,0,1,0,0,0.46728
8,0,1,0,0,0.54649
8,1,1,0,1,0.80009
8,0,0,1,1,0.5998
8,0,0,0,0,0.73334
8,0,0,0,1,0.75972
8,0,0,1,1,0.93279
8,0,0,1,1,0.47986
8,0,0,1,1,0.54675
8,0,0,1,1,0.43961
8,0,0,1,1,0.63964
8,0,0,1,1,0.43997
8,0,0,1,1,0.54648
8,0,0,1,1,0.55982
8,0,1,0,1,0.63978
8,0,0,1,1,0.54659
8,0,0,1,1,0.48017
8,0,1,0,0,0.45322
8,1,1,0,1,0.55981
8,0,0,1,1,0.53317
8,0,0,1,1,0.63978
8,0,0,1,1,0.5998
8,1,1,0,0,0.62678
8,0,0,1,1,0.63977
8,1,0,0,0,0.47987
8,0,0,1,1,0.61329
8,0,0,0,1,0.7733
8,0,0,1,1,0.50651
8,0,0,1,1,0.7064
8,0,0,1,1,0.85299
8,0,0,0,1,1.1462
8,0,0,1,1,0.77329
8,1,1,0,0,0.59979
8,0,1,0,0,0.69307
8,0,0,1,1,0.66684
8,0,0,1,1,0.51992
8,0,0,1,1,0.62649
8,0,0,1,1,0.63977
8,0,0,1,1,1.1861
8,0,0,1,1,0.67986
8,0,0,1,1,0.4532
8,0,0,1,1,0.59982
8,1,0,0,0,0.93354
8,0,0,1,1,0.53362
8,0,0,1,1,0.61313
8,1,0,0,1,0.65371
8,0,0,1,1,0.81302
8,0,0,1,0,0.58679
8,0,0,1,1,0.6135
8,0,0,1,1,0.53317
8,0,1,0,0,0.53316
8,0,0,1,1,0.53348
8,0,0,1,1,0.69309
8,0,0,1,1,0.86632
8,0,0,1,1,0.75992
8,0,0,1,0,0.58647
8,0,0,1,1,0.63997
8,1,0,0,0,0.47987
8,0,0,1,0,0.61313
8,0,0,0,0,0.50651
8,0,0,1,1,0.98613
8,1,0,0,0,0.73296
8,0,0,1,0,0.6931
8,0,0,1,1,0.50693
8,0,1,0,0,0.67976
8,0,1,0,1,0.5068
8,0,0,1,0,0.66642
8,0,1,0,0,0.51984
8,0,0,1,1,0.74638
8,1,1,0,1,1.0795
8,0,0,0,1,0.71993
8,0,0,1,0,0.77284
8,0,0,1,1,0.43989
8,0,0,1,1,0.49319
8,1,0,0,0,0.68011
8,0,0,1,1,0.35993
8,0,0,0,0,0.61337
8,0,1,0,1,1.0536
8,1,1,0,0,0.62645
8,1,0,0,0,0.55981
8,1,0,0,0,0.62645
8,0,0,0,0,0.66643
8,1,1,0,0,0.56054
8,0,0,1,1,0.43988
8,0,0,1,1,0.62645
8,0,0,1,1,0.62645
8,1,0,0,1,0.54648
8,0,0,1,1,0.59998
8,1,0,0,0,0.50653
8,0,0,1,1,0.74638
8,0,0,1,1,1.1194
8,0,0,1,0,0.81293
8,0,0,1,1,0.51984
8,0,0,1,1,0.92047
8,0,0,0,0,0.83967
8,0,0,1,1,0.53317
8,0,0,1,1,0.65288
8,0,1,0,1,0.41324
8,0,0,1,0,0.58677
8,0,1,0,1,0.77304
8,0,0,1,1,0.62645
8,0,0,1,1,0.86632
8,0,0,0,0,0.62664
8,0,0,1,1,0.45318
8,0,0,1,1,0.55982
8,1,0,0,0,0.63953
8,0,1,0,1,0.73305
8,0,0,0,1,0.69377
8,0,0,1,1,0.82634
8,1,0,0,0,0.813
8,0,0,1,1,0.55954
8,0,0,1,1,0.53316
8,0,0,1,0,0.68002
8,1,0,0,0,0.63978
8,1,1,0,1,0.613
8,1,0,0,0,0.49364
8,0,0,1,1,0.74639
8,0,0,1,1,0.37325
8,0,0,1,1,0.43989
8,0,1,0,1,0.49362
8,0,0,1,1,0.43989
8,0,0,1,1,0.61373
8,0,0,0,1,1.0396
8,0,0,1,1,0.74678
8,0,0,0,0,0.61312
8,0,0,1,1,0.42701
8,0,0,0,0,0.7333
8,1,1,0,1,0.52013
8,0,0,1,1,0.47987
8,0,1,0,1,0.57314
8,0,1,0,0,1.1198
9,1,0,0,0,3.1318
9,1,1,0,0,1.9458
9,0,0,1,1,0.73307
9,1,1,0,0,0.85302
9,0,0,1,1,0.61314
9,0,0,1,1,0.65308
9,0,0,1,0,0.85297
9,0,0,1,1,0.49321
9,0,1,0,0,4.611
9,1,1,0,1,1.1595
9,0,0,0,0,0.37298
9,0,0,1,1,0.54659
9,0,0,1,1,0.5465
9,0,0,1,1,0.25331
9,0,0,0,0,0.75971
9,0,0,1,1,0.47986
9,0,0,1,0,0.50672
9,0,0,0,1,0.853
9,0,0,1,0,0.67976
9,0,0,1,1,0.29331
9,0,0,1,1,0.82635
9,1,0,0,0,0.31994
9,0,0,1,0,0.4667
9,0,0,1,1,0.54695
9,0,0,1,0,0.91962
9,0,0,0,1,1.0662
9,0,0,1,0,0.7865
9,0,0,1,0,0.47987
9,0,0,1,1,1.4527
9,0,0,1,0,0.45321
9,1,0,0,0,0.55983
9,0,0,1,0,0.47987
9,1,1,0,0,0.62645
9,1,0,0,0,0.46654
9,0,0,1,1,0.34659
9,1,1,0,0,0.51996
9,0,0,1,1,0.36005
9,0,0,1,1,0.34661
9,0,0,1,0,0.3199
9,1,0,0,0,1.4396
9,0,0,1,0,0.77303
9,0,1,0,1,1.1462
9,0,0,1,1,0.63977
9,0,0,1,0,3.0653
9,0,0,1,0,0.58648
9,0,0,0,1,0.61313
9,1,0,0,0,0.13338
9,0,0,1,1,0.35994
9,0,0,0,1,0.79953
9,1,1,0,1,0.87965
9,1,1,0,1,0.53317
9,1,1,0,0,0.61311
9,0,1,0,0,1.4397
9,0,0,1,1,0.4932
9,0,0,0,0,0.71972
9,0,0,1,0,0.91962
9,1,1,0,1,1.7723
9,0,0,1,1,1.506
9,0,0,1,1,0.45321
9,0,0,1,0,0.50671
9,1,1,0,0,0.53311
9,0,0,1,1,0.41346
9,0,0,1,0,0.63977
9,1,0,0,0,0.51984
9,0,0,1,0,0.77304
9,0,0,1,0,1.3194
9,0,0,1,1,0.37338
9,0,0,1,1,0.59945
9,0,0,1,1,0.66664
9,0,0,0,1,0.55982
9,1,0,0,1,0.53317
9,0,0,1,0,0.42656
9,0,0,1,1,0.7064
9,1,1,0,0,0.43988
9,0,1,0,1,0.48006
9,0,1,0,0,0.1867
9,0,0,1,0,1.0129
9,1,1,0,0,1.6129
9,0,1,0,1,0.77303
9,0,0,1,1,0.33328
9,1,1,0,0,0.69276
9,0,0,1,1,0.63978
9,1,1,0,1,0.87965
9,0,0,1,1,0.49319
9,0,0,1,0,1.0396
9,0,0,1,1,0.43989
9,0,0,0,1,0.39962
9,0,0,1,1,0.33328
9,1,0,0,0,0.61313
9,0,0,1,1,1.4259
9,0,0,1,1,1.8391
9,0,0,1,1,0.73306
9,0,0,1,1,0.49319
9,0,0,1,1,0.3999
9,0,0,0,1,0.20002
9,0,0,1,1,0.30662
9,1,0,0,1,0.78671
9,0,0,1,1,0.62645
9,1,0,0,0,0.33328
9,1,1,0,1,0.81302
9,0,0,1,1,0.65309
9,0,0,1,0,0.46654
9,0,0,1,0,0.40013
9,0,0,1,1,0.53327
9,0,0,1,0,0.78636
9,0,0,1,1,0.7064
9,0,0,1,1,0.53317
9,1,1,0,0,0.71974
9,0,1,0,1,0.62671
9,0,0,1,1,0.55982
9,1,0,0,0,0.38658
9,0,0,1,1,0.50674
9,0,0,0,0,0.59984
9,0,1,0,0,1.7458
9,0,0,0,0,0.71974
9,0,0,1,1,0.77327
9,0,0,0,0,0.57314
9,0,0,1,1,0.56013
9,0,1,0,1,0.43983
9,0,0,1,1,0.3999
9,0,0,1,1,0.66643
9,1,1,0,0,0.61312
9,0,0,1,0,0.56026
9,0,0,1,1,0.49346
9,1,0,0,1,0.66636
9,1,0,0,0,0.3999
9,0,1,0,1,0.65339
9,0,0,1,1,1.1193
9,0,0,1,1,0.47985
9,1,0,0,1,0.68022
9,1,0,0,0,0.41324
9,0,0,1,1,0.39991
9,0,0,1,1,1.946
9,0,0,1,1,0.41322
9,1,0,0,1,0.20002
9,1,1,0,1,0.61337
9,1,0,0,1,0.47968
9,0,0,1,0,2.0259
9,0,1,0,1,0.83978
9,0,0,1,0,0.77304
9,0,0,0,0,1.6126
9,0,0,0,0,0.853
9,0,1,0,1,0.43989
9,0,0,1,1,0.76
9,0,1,0,0,1.0129
9,0,0,1,1,0.75972
9,1,0,0,0,1.3327
9,0,0,1,1,0.37343
9,0,0,1,1,1.1462
9,0,1,0,0,0.2933
9,1,0,0,1,0.57284
9,0,0,1,1,0.4403
9,0,0,0,1,0.9063
9,0,1,0,0,0.5465
9,0,1,0,1,0.63982
9,0,0,1,1,2.3727
9,0,0,1,1,0.45337
9,1,1,0,0,0.33345
9,0,0,1,1,0.53317
9,0,1,0,1,0.57321
9,1,1,0,0,1.2128
9,0,0,0,0,0.86626
9,0,0,0,0,0.57315
9,1,0,0,1,0.55983
9,1,1,0,0,0.51977
9,0,0,1,0,0.81302
9,0,0,1,1,0.60002
9,0,1,0,1,0.8397
9,0,0,1,1,1.0395
9,1,1,0,0,0.63977
9,0,0,1,1,0.47986
9,0,1,0,1,0.55982
9,0,0,1,1,0.40017
9,0,1,0,1,0.87989
9,1,1,0,1,0.34665
9,0,0,0,0,0.86632
9,0,0,1,1,0.69308
9,0,0,1,0,0.67983
9,0,0,1,1,0.65283
9,0,0,1,0,0.51985
9,0,0,0,0,0.38659
9,1,0,0,1,0.43989
9,1,1,0,1,0.6531
9,1,0,0,0,0.61337
9,0,0,1,0,0.84002
9,0,1,0,1,0.66643
9,0,0,0,1,0.67975
9,0,0,1,1,0.30663
9,0,0,1,1,0.57314
9,0,0,1,1,0.5998
9,0,1,0,1,0.46687
9,0,1,0,1,0.41324
9,0,0,1,1,0.57315
9,0,0,1,0,0.91988
9,1,0,0,1,4.1178
9,0,0,1,0,0.76021
9,0,0,1,0,0.48012
9,0,0,1,1,1.1861
9,0,0,1,1,0.46653
9,0,1,0,1,0.83999
9,0,1,0,0,0.79972
9,1,0,0,0,0.4932
9,1,0,0,0,1.8524
9,1,0,0,0,0.78662
9,0,0,1,1,1.466
9,0,0,1,1,0.58647
9,1,1,0,1,0.49323
9,0,1,0,1,0.58647
9,0,0,1,0,2.0523
9,0,0,1,0,1.0662
9,0,0,1,0,0.90638
9,1,0,0,1,1.0929
9,0,0,0,0,0.41335
9,1,1,0,0,0.81333
9,0,1,0,1,0.47987
9,0,0,1,0,1.0263
9,1,0,0,0,0.87996
9,1,0,0,0,0.50671
9,1,0,0,0,0.42656
9,0,0,1,0,0.81302
9,0,1,0,1,0.56003
9,0,0,1,1,0.57342
9,0,0,1,1,0.5864
9,1,0,0,1,0.5998
9,0,0,1,1,0.65311
9,0,0,0,1,0.73305
9,0,0,0,1,0.49319
9,0,0,1,1,0.38686
9,0,0,1,1,0.7064
9,0,0,0,0,0.5998
9,1,1,0,1,0.69301
9,0,1,0,1,0.78636
9,0,0,1,1,0.42656
9,1,1,0,0,0.77305
9,0,0,0,1,0.50665
9,0,0,1,0,0.74615
9,0,0,1,0,0.9596
9,0,0,1,0,0.53317
9,0,0,1,0,0.78665
9,1,0,0,0,0.55982
9,0,0,0,0,0.61313
9,0,0,0,1,0.71973
9,0,1,0,0,0.50652
9,0,0,0,1,0.79969
9,1,0,0,0,0.7197
9,0,0,1,1,0.87964
9,0,0,1,1,0.33339
9,1,0,0,1,0.45321
9,0,1,0,1,0.5998
9,0,0,1,0,0.43989
9,0,0,1,1,0.81301
9,0,0,0,0,1.0662
9,0,0,1,1,0.86624
9,1,0,0,0,0.31968
9,1,1,0,0,0.29329
9,0,0,1,0,1.6659
9,0,0,1,0,4.1577
9,1,1,0,1,2.3186
9,0,0,1,1,0.45347
9,1,0,0,1,0.94628
9,1,0,0,0,1.0529
9,0,0,1,0,0.45321
9,1,0,0,1,0.68003
9,0,0,1,1,0.31995
9,0,0,1,1,0.49319
9,0,0,1,1,0.42665
9,1,1,0,1,0.5465
9,0,0,1,0,0.57335
9,1,1,0,1,0.54668
9,0,0,1,1,0.37325
9,1,1,0,1,0.65286
9,0,0,1,1,0.40018
9,0,0,1,1,1.866
9,0,0,1,1,1.5859
9,0,0,1,1,4.051
9,1,0,0,0,0.49318
9,0,0,1,1,0.65337
9,0,0,1,1,0.33328
9,1,1,0,1,0.41351
9,0,0,1,0,0.51985
9,0,0,1,1,0.35993
9,0,0,0,0,1.0529
9,1,1,0,1,0.46654
9,0,0,1,0,0.50652
9,0,0,0,1,0.43989
9,0,1,0,1,0.38657
9,0,0,1,1,0.58664
9,0,0,1,1,0.82633
9,0,0,0,1,0.73333
9,1,0,0,1,1.466
9,1,0,0,0,2.9985
9,0,0,1,1,1.306
9,0,0,1,1,0.61312
9,1,1,0,1,0.4533
9,0,0,1,1,0.61313
9,0,0,1,1,0.46631
9,1,1,0,1,1.2128
9,1,0,0,1,1.9987
9,0,1,0,1,0.63977
9,0,0,0,0,0.50652
9,0,0,1,1,0.42656
9,0,1,0,1,1.5725
9,0,1,0,1,0.66642
9,0,0,0,1,0.58647
9,0,0,0,1,0.58647
9,0,0,1,1,0.43988
9,0,0,1,0,0.62668
9,0,0,1,0,0.54668
9,1,0,0,1,1.066
9,0,0,0,1,1.0659
9,1,1,0,1,0.62645
9,1,1,0,1,0.6265
9,0,0,0,1,0.6001
9,1,1,0,1,0.58648
9,1,1,0,1,0.8133
9,0,0,0,1,0.67996
9,1,1,0,0,0.41322
9,0,0,1,0,2.4258
9,0,0,1,1,0.76024
9,0,0,1,0,0.18683
9,1,1,0,1,0.63978
9,0,0,1,1,0.42656
9,0,0,1,1,0.93305
9,0,1,0,1,0.59981
9,0,0,1,0,0.63997
9,1,0,0,0,0.27996
9,0,0,1,1,0.58623
9,0,0,1,0,0.42655
9,0,0,1,0,0.48008
9,0,0,1,0,0.37347
9,0,0,1,0,1.306
9,0,0,1,0,0.40007
9,0,0,1,0,0.34692
9,0,0,1,1,0.53358
9,1,0,0,1,0.57314
9,1,1,0,0,0.86658
9,1,1,0,0,0.54649
9,0,1,0,1,0.89297
9,0,0,1,1,0.46654
9,0,0,1,1,1.1595
9,1,1,0,1,0.50652
9,0,0,0,0,0.42685
9,1,0,0,0,0.9866
9,0,0,1,1,0.51984
9,1,1,0,1,0.83967
9,0,0,1,1,0.71982
9,0,0,0,1,1.0128
9,1,1,0,1,0.62644
9,0,1,0,1,0.42668
9,0,1,0,1,0.58647
9,0,1,0,1,0.53317
9,1,1,0,0,0.24
9,0,0,1,1,0.65331
9,0,0,0,0,0.61308
9,0,1,0,1,0.51984
9,0,1,0,0,0.63977
9,0,0,1,1,0.86632
9,0,0,0,0,0.87938
9,1,0,0,0,0.93332
9,1,1,0,1,0.13341
9,0,0,1,1,0.47987
9,0,0,0,1,0.69283
9,0,0,1,0,0.71927
9,0,0,1,0,1.7595
9,0,0,1,0,0.65334
9,0,0,1,0,0.61313
9,0,0,1,0,0.46654
9,0,0,1,1,0.58648
9,0,0,1,1,0.53287
9,0,0,1,0,1.2262
9,0,0,0,1,0.82633
9,1,0,0,0,0.5998
9,1,0,0,0,0.21333
9,0,0,0,0,0.57337
9,0,0,0,0,0.34661
9,0,0,1,1,0.41323
9,0,0,1,1,0.43988
9,0,0,0,0,0.3999
9,0,0,1,0,8.4087
9,0,0,1,0,0.79955
9,0,0,1,1,0.02678
9,0,0,1,0,1.1462
9,0,0,1,0,1.0661
9,0,0,0,0,0.17336
9,1,1,0,0,0.41334
9,0,0,1,0,0.74613
9,0,0,1,0,2.4118
9,0,0,1,1,0.99978
9,1,1,0,1,0.86622
9,0,0,1,1,0.45322
9,0,0,0,1,0.59979
9,0,0,1,1,0.61313
9,1,1,0,1,0.37325
9,0,0,1,1,0.41324
9,0,1,0,1,0.74673
9,1,0,0,0,0.70668
9,0,0,1,0,0.76005
9,0,0,0,0,0.47987
9,0,0,1,0,1.5992
9,0,0,1,0,0.52
9,1,1,0,1,0.43988
9,1,0,0,0,0.64012
9,0,0,1,0,1.2394
9,1,1,0,1,0.55981
9,0,0,1,1,0.54669
9,0,0,1,1,0.53316
9,1,1,0,0,0.49319
9,0,1,0,1,0.39991
9,0,0,1,1,0.89343
9,0,0,1,1,0.83967
9,0,0,1,1,0.44034
9,0,0,0,1,0.68011
9,0,0,1,0,0.63978
9,0,0,1,1,0.36016
9,1,0,0,0,0.51998
9,1,0,0,1,0.47987
9,1,0,0,1,0.94628
9,0,1,0,1,0.5466
9,0,0,1,1,0.35993
9,0,0,0,1,0.97304
9,0,1,0,1,0.54684
9,0,0,0,0,0.53316
9,0,0,0,0,0.81333
9,0,0,1,1,0.38675
9,0,0,1,1,1.1993
9,0,1,0,1,0.82634
9,1,1,0,1,0.58678
9,0,0,0,1,0.83966
9,1,0,0,0,0.57314
9,0,0,1,0,0.27997
9,1,1,0,0,0.5998
9,0,0,1,1,0.53317
9,0,0,1,1,0.47976
9,0,0,1,1,0.57314
9,0,0,1,0,0.38624
9,0,1,0,1,1.3194
9,0,0,1,0,1.3064
9,0,0,1,1,0.36001
9,0,0,1,1,0.6531
9,0,0,1,1,0.49319
9,0,0,0,0,1.2926
9,1,1,0,0,1.1193
9,0,0,1,0,0.63978
9,0,0,1,1,1.1065
9,1,1,0,1,0.57314
9,0,0,0,1,0.50651
9,0,0,1,1,0.33328
9,0,0,1,1,0.49319
9,0,0,1,0,2.0925
9,0,0,1,1,0.45321
9,0,0,1,1,0.67988
9,1,0,0,0,0.83967
9,0,0,0,1,0.29329
9,0,1,0,1,0.62654
9,1,1,0,0,0.33331
9,1,1,0,1,0.57314
9,0,1,0,1,0.62676
9,0,0,0,1,0.86708
9,1,0,0,0,0.42645
9,0,0,1,0,0.68032
9,1,0,0,0,0.46668
9,0,0,1,1,0.45321
9,0,0,1,0,0.34661
9,1,1,0,1,0.6929
9,1,0,0,0,1.2796
9,0,0,1,0,1.3327
9,0,0,1,1,0.43989
9,0,1,0,1,0.53317
9,0,0,0,1,0.51985
9,0,0,1,0,0.55982
9,1,1,0,0,0.6531
9,0,0,1,1,0.41324
